,image,relevant,words,OCR_score
380,70ba4c481c26414b9c5e79d5fcf4ae84235e1ca0,0,"[[], []]",0.0
45,c89f11ccf6c5b638bda6c8ef7c0cb2470a31b028,0,"[[], []]",0.0
43,157bab708372ba74a279d09bba80b358a48145ed,0,"[['free', 'shipping', ' '], [0.9953958988189697, 0.9975179433822632, 0.6397156715393066]]",0.0
42,3ced5062b8e4dac761565ed885ebc3957d224c2f,0,"[['20cm 7 8 inch ', '20cm 7  8 inch '], [0.9623761773109436, 0.9582113027572632]]",0.0
41,d356318f541375563c283eac226d79b5d63d13f0,0,"[[], []]",0.0
40,c9069dc81dc1a0f93f1c7e0914eaa92a45af71a6,0,"[[], []]",0.0
393,a9f2a9ae020b81b91e5e85ebca41bdc9e02f5cfa,0,"[[], []]",0.0
394,f12c1cb347c67327ff327837e5fa14e6d124b5de,0,"[[], []]",0.0
39,29e59e791444c7e8e8ee5a4e6f20336b0c3ccecc,0,"[[], []]",0.0
396,d8945fdb2a59c2031944e84dd608444e540a3914,0,"[[], []]",0.0
63,4cdb5f0a8e2576019418c1ffe1ef0469e450e72d,0,"[['14cm', '10cm', 'face changing', ' '], [0.9997954368591309, 0.9998698830604553, 0.9916514754295349, 0.9657915830612183]]",0.0
400,97e5c8014336d6f6d4d6badc73fd1d0ff65bba16,0,"[[], []]",0.0
37,c5b860ca154f6de8e4fcac2b55ccc92589c4ab9a,1,"[['type a 12pcs among us', 'christmas style', 'height 8 10cm'], [0.9575654864311218, 0.9827935695648193, 0.9775251150131226]]",0.0
427,bb026d2ab1d9d069033035d6a310d90e4a75ca07,0,"[['sequin flip', 'sequin flip'], [0.9998806118965149, 0.9850248098373413]]",0.0
36,a5835382300c7e8e57404ed5de969d939b29c37a,0,"[[], []]",0.0
35,9af74e9e31e7a3db852b47dc21ae443e84a8d194,1,"[['no  121 132'], [0.9571161270141602]]",0.0
407,3e61c9c161e8642e7824675050c78438b4c9206c,0,"[[], []]",0.0
408,7d6aa0e4ff0814f0a39427ccacd5e19d9a477a46,0,"[[], []]",0.0
409,39bf9b2484b3ee4faccb1755bb95d17805d8ca4d,0,"[[], []]",0.0
33,9016ed2aed1043bfe296b8f050ed0e4f58d6b4ba,0,"[[], []]",0.0
411,8155dc1d176e9f0067746d5659bbbc5d09fc5bb9,0,"[['2'], [0.8437612652778625]]",0.0
32,37d5fd60adbe6525d1d002397093385cbbe48c51,0,"[[], []]",0.0
31,024e85b15c0bb8ae1d644bbfe7d7083376c8171c,1,"[['rpmong us'], [0.9054081439971924]]",0.0
30,e2f1fc809a41a94019f48e0a4847dce60b3ae2dc,0,"[[], []]",0.0
423,b43e1f09bd8dde3e6d0a65b7fe3a096e3e8779e1,0,"[[], []]",0.0
27,76a12d15ddd12600de572dddd2990f01a7bfab44,1,"[[], []]",0.0
426,4abb75778021209643f980f47e2e5a6ee21b7fa8,0,"[['lib'], [0.8962984681129456]]",0.0
62,623f79472d8a406fbe1bc47e0abdc74d076cb859,0,"[[], []]",0.0
292,c27da39a990e65ccfd3362d284a315bfb046d597,0,"[[], []]",0.0
319,5c28705e436d528dbbfc8161fa6cc94814eea38f,0,"[[], []]",0.0
195,c41ce672fe84d54ce06225b8f5f626dc9602e6f5,0,"[[], []]",0.0
190,94ec2a0fabd8d991f58254792854266f0d2c3f58,0,"[[], []]",0.0
97,2d6582aea10d6ca93723d335f7d2aa293e652826,0,"[['14cm', '10cm', 'face changing', ' '], [0.9997764229774475, 0.9996694326400757, 0.9899886250495911, 0.9203029274940491]]",0.0
187,e0d18c15500cdf727acceffeacc817a8638eb3ae,0,"[['shhhhhhh'], [0.9171761274337769]]",0.0
186,0ae632d820bae31f5b784d06cd512a6dd78dc82f,0,"[['a', 'reversible '], [0.7003086805343628, 0.976691484451294]]",0.0
185,6c80b477a09c354f49816d1105854cd8b54a9688,0,"[['hhhi'], [0.8506634831428528]]",0.0
184,a86c7f0cb0ddec5105d0f406e9eacd7b98e9f826,0,"[[], []]",0.0
183,c701ce57d89a7e93c74ede267d780158d2360fe8,0,"[[], []]",0.0
99,d604969b857c7ce5d9c44aaa8bdf556a16f65d10,0,"[[], []]",0.0
180,61654bed546ebf6c7f17d24bbaaebec591ff6eb6,0,"[[], []]",0.0
176,059e6db0c30c3a1b6ff039bf21ad69f686ff8984,0,"[[], []]",0.0
175,f312a85228e272c03b43fd600cdb87ae309f370f,0,"[[], []]",0.0
174,aacf9f36a465292e9b08652916122bbac035a2ae,0,"[[], []]",0.0
173,bb45e2775a3efbbad51472ad35ff78d37057a9cf,0,"[['reversible '], [0.99666428565979]]",0.0
172,d1fabd75b121460542679376086ef8330705e1e6,0,"[['10cm', '9 5cm', '17 5cm'], [0.9938420653343201, 0.9918966293334961, 0.99513840675354]]",0.0
170,0fcbc0afbc291a9dbb1ce2be42af27641212c62f,0,"[['changing', 'face'], [0.997020423412323, 0.9917978048324585]]",0.0
191,a0dbcc2f5c68ca99d7a6efff553d73eb8a53318c,0,"[['reversible '], [0.9936984777450562]]",0.0
196,e20c166d0b14bb47b892ac9af748140a0262bd2d,0,"[[], []]",0.0
318,f723bdf731e27623ece187e51b3b5baffe0fe2ff,0,"[[], []]",0.0
197,59e6db60e018c3c16549525c84bb5a0d62f68c65,0,"[[], []]",0.0
218,53156ddfc82e8af5c161cccf34838d65c4645577,0,"[['reversible ', 'reversible ', 'reversible ', 'reversible '], [0.9809234142303467, 0.9945202469825745, 0.9882602691650391, 0.9903051257133484]]",0.0
217,a7e6c86fbe479e9ed1ef0966ac6cec85a5766ee7,0,"[[], []]",0.0
216,dafc0cd3caebaa5b95465843ca5d997fe5dc3116,0,"[[], []]",0.0
213,1f3fb7a22bf8e6d47fbc94a56377fa38a2262e33,0,"[[], []]",0.0
212,4715f734def7d30737cf8eb026097c3d3f6b0bb6,0,"[[], []]",0.0
211,6e5f7073f7fae77ad8c0b05c8ed2efca8e492c15,0,"[[], []]",0.0
209,59e6db60e018c3c16549525c84bb5a0d62f68c65,0,"[[], []]",0.0
94,d1acfd695d0ee7e04eb02be42ba83c74d661b93a,0,"[[], []]",0.0
207,4508b6e38ed731aa3373e9a87e22c9719e96dbe0,0,"[[], []]",0.0
95,69ef2ab1fa5694d1f6ab2cabc3b44eaaef0e2ef9,0,"[['1'], [0.5631029605865479]]",0.0
204,6337197ef3383045051aac90564bb8c8b9c0ad4e,1,"[['type a 12pcs among us', 'height 8 11cm'], [0.9985653162002563, 0.9929491877555847]]",0.0
203,eeed78a89d3b3e17f9b12f69816682e0be0aec45,0,"[[], []]",0.0
202,e032603a0989864a0dae4969a96ac715389e04ee,0,"[[], []]",0.0
199,5b6f25368a9667b6e84ad999e2334f776af79811,0,"[['14cm', '10cm', 'face changing', ' '], [0.9997379779815674, 0.9998781085014343, 0.991981565952301, 0.9384583234786987]]",0.0
198,94c2a58f9c5efc5509f26f41df3c832671fa008b,0,"[['salvya'], [0.9957415461540222]]",0.0
169,0e3712e9e54506d51f9f04e9f807158cd6d440e0,0,"[[], []]",0.0
168,b135c6d63b92f69cc447e4e665730d83d2e1c1ce,0,"[[], []]",0.0
167,373656e5c3d7fd347c5db5aa2a392d24ec276edb,0,"[[], []]",0.0
166,d4a826b2c88aa02971e788a36b053cae2e1dc7ef,0,"[[], []]",0.0
143,5854cdaf93300c353fdc8e00bfb2bb02f35b82bf,0,"[[], []]",0.0
142,f46b062adca6045d4f1b62082952faf1051bb68e,0,"[[], []]",0.0
141,85be7423036a5d364e4962cba43a73ec03a25e16,0,"[[], []]",0.0
140,f423477083e0b4310b59d9904d01821a3c11aa34,0,"[[], []]",0.0
139,a22bd4ee1239e40d7b5fd29c8903f255a62208fd,0,"[[], []]",0.0
138,ec66f6ae24485b59e8d497eaf1bb614e1f777119,0,"[[], []]",0.0
137,d15c2f2b22aa05cfb3ac6757ac4739071dabe567,0,"[[], []]",0.0
135,b110e89246d4d6c02202aae44d4a44007d65147f,0,"[[], []]",0.0
131,aaf3846a6b2493281e3e24c772306a9fdefebdf2,0,"[[], []]",0.0
127,60fe389c22957a186a8d397cb2a1d83642684c6d,0,"[[], []]",0.0
125,1c2fc1a56943d6c44b4cd3e41173a4aed5a92ed4,0,"[['flim'], [0.9328916668891907]]",0.0
113,53f3b264abb83f8872675e227e77807be30d7382,0,"[[], []]",0.0
123,8c8a0dccde688fc15ed5e631b828a932b676d960,0,"[[], []]",0.0
121,c08a73009ec22c00ad99bf3a4dabab7067c877a4,0,"[[], []]",0.0
115,1fe1e3509f806b1242ab873f1030e9b78206029e,0,"[[], []]",0.0
144,efb4f946668e931ab3d7f1a93fd60bd1a0ea46d8,0,"[[], []]",0.0
145,50f78f1daf5e325b3b3bfa0d092ce0c70816d23d,0,"[[], []]",0.0
149,545418e1217bad7466bc73002873a608717a4126,0,"[[], []]",0.0
158,4d5ae83d313dc03f2648321e781f787fbf9caba2,0,"[[], []]",0.0
165,39694d0620595a958e6c285660ed2f565d8207bb,0,"[[], []]",0.0
164,54f7a0f748ecd1fe7223083e48b992b5b7abf038,0,"[[], []]",0.0
162,6dd753ca41d846e4bb865ae0d90c0388d17cc388,0,"[[], []]",0.0
161,57dd24d02d24d57055510440681e9b37586c3815,0,"[[], []]",0.0
160,b835e5ac908ce10a8a14bef2a4b38f2d28e8ddc0,0,"[[], []]",0.0
159,4498b4ba4fa5ff20856055201fe1a11f445ae838,0,"[[], []]",0.0
157,dc494b1b01a7159eba9d8fd073598c31d0a50d02,0,"[[], []]",0.0
150,9ffb38aa1f0352cbdce9a772fc8f571ad1c1dcba,0,"[[], []]",0.0
156,16c14bfa8d34d12ee505b4decf9072afe585e104,0,"[[], []]",0.0
104,c6c35f58d2c31e0f901b42054121ebc71cb7b365,0,"[[], []]",0.0
154,7ff8342433411e5b2bc714f9d3a78cefe574179a,0,"[[], []]",0.0
153,cd756ea5723f15dad3f0124df8167db449886f57,0,"[[], []]",0.0
152,7912abbea82a28b57cb950f1cea23c1e2d1035a0,0,"[[], []]",0.0
151,458fa0f3d1af67a1801f915c1c34b9536589a27c,0,"[[], []]",0.0
93,d557a2a5e2ea6b9b2a872e82f989759d177bc1a1,0,"[[], []]",0.0
220,1490d5854da29aff646b1c39a689364d0658690e,0,"[['face changing'], [0.9966462850570679]]",0.0
92,e8843ac7a57f21c85dd2ccffe1f91a6e8a9b0aec,0,"[[], []]",0.0
276,7875010cc437c2c4340a24c8e6d188d30cf53d46,0,"[[], []]",0.0
296,2ed405f3ffd054ad5f8eb75a876b559af099ca95,0,"[[], []]",0.0
294,18c6e34a6c0c54f1a5f18c49fd3249a289494097,0,"[[], []]",0.0
293,7bfd6c974648f47435e1055e9d81076ee3ded6a3,0,"[[], []]",0.0
117,496d5b0e0ee1a0ce5667a74ac71f539802710268,0,"[[], []]",0.0
291,58d9525329706e8c594e080629c683680560915e,0,"[[], []]",0.0
290,cd2b49b2add0fe42e6c00bc51d57b4041ab2fbec,0,"[[], []]",0.0
289,da42a9af3bdb24f440aebf2582b27722f7b7de01,0,"[[], []]",0.0
288,ddb5eb81dcfb30ef636fc41314812637e650342b,0,"[[], []]",0.0
67,70dc0c921966f16c05fdf02285f5ce925f1e8c6d,0,"[[], []]",0.0
284,3a1667e0f01a20d9b7e96a9792517bc1795a6344,0,"[[' '], [0.5847143530845642]]",0.0
283,374b73c670d96776a66e563f8885a59c2c0513fa,1,"[['among us figures set'], [0.9837744832038879]]",0.0
282,91c884ae7c30c8906c12451f11853e551236e141,0,"[[], []]",0.0
71,4a6893d8b97a8ecf193c7331c3827aab870aa0a5,0,"[[], []]",0.0
279,bd08f76eee22a2542b95581f343a4b8366804b2e,0,"[[], []]",0.0
278,2f2ab5d75f6cd2c237415694b0756c060c3df478,0,"[['shubble', 'c'], [0.9979777336120605, 0.6227341294288635]]",0.0
297,9f5b9e592b712433195c4522f935d028c0cebc0a,0,"[[], []]",0.0
298,4ca29599062246dd0359969caf468135e5d11f70,0,"[['face changing'], [0.9887158274650574]]",0.0
299,d078013adf6fd59d28ac24f459b80cdaacb8d69f,0,"[[], []]",0.0
309,a3832ede548503904fe235fcf127ec0280542ef3,0,"[[], []]",0.0
317,dd276514c16724aeb72abe76e3c2d445f3c69249,0,"[[], []]",0.0
64,596113e6cce11e32fd4122e221c0f952fb13b3a2,1,"[['among us figures set'], [0.9837744832038879]]",0.0
315,cdb05757c679ad4e7abe789fbe0f99ca60e8d403,0,"[[], []]",0.0
312,4ef615ee56e22bc906c2d59b57a4be38a3eac109,0,"[[], []]",0.0
311,089e4bf5b67100d05c22b9714e366f1b537ca11e,0,"[[], []]",0.0
310,c1ef09bff65eda049d0351700ba21997650cd8e9,0,"[[], []]",0.0
308,3e7a50ea4d66980009a0add380ad692e60a48fa4,0,"[[], []]",0.0
300,b2e40cd8d31e6d28349155ae601b01e7773aa629,0,"[['prou lyeyoc aneup', 'fabric 100 polyesterfiber', 'age group 3 years old and up', 'or 100 polyesterfiber', 'contains sharp', '3years'], [0.5710092782974243, 0.9772641658782959, 0.9254804849624634, 0.9401960968971252, 0.9739971160888672, 0.9896504878997803]]",0.0
306,62fe4add60b59461deee8c0abd364861a8130000,0,"[['c'], [0.5703853964805603]]",0.0
305,50f78f1daf5e325b3b3bfa0d092ce0c70816d23d,0,"[[], []]",0.0
304,a9d53e41e54266368666df7d9ae98d8f0ce61b52,0,"[[], []]",0.0
303,1548b89e33af4a91ce321f5200aac5c535172762,0,"[[], []]",0.0
302,903ef10c222ad153f421f4aa8ad13bdf6e3fdea1,0,"[[], []]",0.0
301,f6d83004a1bb8c448fef7eae4afc0953269cf696,0,"[[], []]",0.0
73,bd4ddf3ee89ea2720fd5d26dd3982ad75ba5e6db,0,"[['j'], [0.6074749231338501]]",0.0
275,8ad0323eb93e92c91d09f93aa55b2d97f1c3351d,0,"[[], []]",0.0
222,6c5b63a49e6c2bdbf7b7a392ebca2c71f6ffdfc5,0,"[[], []]",0.0
274,c3608eeb69e0d1cffb49d009f01ab4ba4b9321d4,0,"[[], []]",0.0
74,1f26cb32fd0f0a5feed5dbea36a71d8b6d21ff86,0,"[[], []]",0.0
250,813d0a9fc2c7c95c3c336d4c8f2366a26a7447ad,0,"[[], []]",0.0
249,0389232f6d8ca21b41fb4cebe47b33bb30a19dbe,0,"[[], []]",0.0
248,f1aecc818dd8856a55584d411819a701202f2eb1,0,"[['q'], [0.7740391492843628]]",0.0
247,e231aa3d9192f71b16011a1f1a79df74c6a5cb63,0,"[[], []]",0.0
79,a66e5fbbaf1d81b0e66b7b799031f83b29a5ddc9,0,"[['reversible ', 'reversible ', 'reversible ', 'reversible '], [0.9955703616142273, 0.9946365356445312, 0.9905359148979187, 0.9903901815414429]]",0.0
243,8156da760d844e0565d276fbfce74e823b269608,0,"[[], []]",0.0
82,ee694a076e16a01d1b641bf5771c5b7f4eb477ec,0,"[['reversible ', 'reversible ', 'reversible ', 'reversible '], [0.979357123374939, 0.9948705434799194, 0.9891608953475952, 0.9908248782157898]]",0.0
85,ac82e48364713bfcef682002b4eeb559291f6c20,0,"[[], []]",0.0
237,7513c9a7c20d9b9af026b8af7c05105c65be0df4,0,"[['14cm', '10cm', 'face changing', ' '], [0.9997784495353699, 0.999666154384613, 0.9905775785446167, 0.9708897471427917]]",0.0
88,a8844ce5285dc287fac998e343b15d328c05f2c7,0,"[['einchin'], [0.8140050172805786]]",0.0
1,68ece3fab138feb537eee296f3348f3543e23a1d,0,"[['zfsz en alibaba com'], [0.9213441610336304]]",0.0
231,dba8307b3cca61dc49736eb97b4d579eaa0c8ba7,0,"[[], []]",0.0
91,89421a4f479461143c932819a84a795e288f13c4,0,"[[], []]",0.0
225,e1ec81067d9847b315160f894936cc6959fa392a,0,"[[], []]",0.0
253,1c54e725e554efcb9aa5aecbb5c75b88808be12b,0,"[[], []]",0.0
255,db3bf0323892668a79a645a2175b4eba79595746,0,"[[], []]",0.0
257,d2dc91384ead8854558a8ec47372a24b6b3b1ca3,0,"[['n'], [0.5822946429252625]]",0.0
266,91047426df11d080c440889c12b6b1ef4d0da942,0,"[[], []]",0.0
273,051f30ba43af6b51253461ce18eb6074c82587eb,0,"[[], []]",0.0
272,0f5783abdb1fcc3b3100272a2f12603001c2906f,0,"[[], []]",0.0
271,a4ce8191d7c17d2068ca769655a5add8fe130fcb,0,"[[], []]",0.0
270,b9855a923e969c83582b147d287319213291120f,0,"[[], []]",0.0
268,5705acde011a38b4e49fa205e8f13e77e17f08ad,0,"[['a'], [0.9989132881164551]]",0.0
267,40122c1b0c33c97d1426b74fda4518eca227523c,0,"[[], []]",0.0
265,6f4afa036c5f4d298e904fc0ad1183045b78c231,0,"[[], []]",0.0
258,70b6e494cef1b9958e2a49da3fdedcdffd34a3b9,0,"[['someone call an emergency meeting', 'this drip is sus'], [0.9338660836219788, 0.9823627471923828]]",0.0
264,10f24b0feb84c7ae401dcabdcf651510b7fa45c1,0,"[[], []]",0.0
263,92f525c70035e5659759ec82b5b37236ab39407f,0,"[[], []]",0.0
262,881d5c587bd057df3a0e0826ff26a2f8cbb84f56,0,"[[], []]",0.0
261,829c17fa2fe1162ebb8ef317043769282b21bb77,0,"[[], []]",0.0
260,e98139bf72846c793c3d56106cad6a981b0ba02d,0,"[[], []]",0.0
259,0531e332c41353d00e9c03d3c969bc087da1afc5,0,"[[], []]",0.0
468,af6b53e008d28fdfae13e1858e71b25b040a8039,0,"[[], []]",0.0
